cc,title,turl,img,label
5650,The 30 Most-Viewed Beautiful Videos On Youtube,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2_885f52698613443250e6ac028d573f60.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5650_-7296120764559847601.jpg,572
5651,30 Most Popular Youtube Videos,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/9_77b230d3ca4a28db0673b78710aea568.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5651_8543592369215491635.jpg,572
5652,Highest Views Videos On Youtube That Will Amaze You!,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/17_dd64a02eaef48b6230f31cfef20379f4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5652_4035735810475329477.jpg,572
5653,List Of Highest Views Videos On Youtube,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/17_dd64a02eaef48b6230f31cfef20379f4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5653_4035735810475329477.jpg,572
5654,Highest Views Videos On Youtube That Will Amaze You!,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/9_77b230d3ca4a28db0673b78710aea568.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5654_8543592369215491635.jpg,572
5655,30 Videos On Youtube With The Highest Views,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/17_dd64a02eaef48b6230f31cfef20379f4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5655_4035735810475329477.jpg,572
5656,The 30 Most-Viewed Beautiful Videos On Youtube,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/8_decab7f1b290959ffbcf4c3e8607b7d6.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5656_-602286627928956665.jpg,572
5657,List Of Highest Views Videos On Youtube,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2_885f52698613443250e6ac028d573f60.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5657_-7296120764559847601.jpg,572
5658,Highest Views Videos On Youtube That Will Amaze You!,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/8_decab7f1b290959ffbcf4c3e8607b7d6.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5658_-602286627928956665.jpg,572
5659,The 30 Most-Viewed Beautiful Videos On Youtube,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/17_dd64a02eaef48b6230f31cfef20379f4.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\572_5659_4035735810475329477.jpg,572
5660,Get Up To 71 litres Of Free* Fuel A Year,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v7-NB-Cards-Nov15-GSP-IOC-Bike-Banner-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5660_3730813031419050001.jpg,573
5661,Fuel up with points. Instantly.,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v3-NB-Cards-Dec16-Demonitization-IOC-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5661_5366197197692947871.jpg,573
5662,Apply For The IndianOil Credit Card,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v3-NB-Cards-Dec16-Demonitization-IOC-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5662_5366197197692947871.jpg,573
5663,IndianOil Platinum Card: Enjoy Zero Annual Fee On Spends Of Rs.30000 Or More In A Membership Year.,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v3-NB-Cards-Dec16-Demonitization-IOC-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5663_5366197197692947871.jpg,573
5664,Fuel rewards like no other!,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v3-NB-Cards-Dec16-Demonitization-IOC-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5664_5366197197692947871.jpg,573
5665,Get The IndianOil Citi Platinum Card Now,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v7-NB-Cards-Nov15-GSP-IOC-Bike-Banner-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5665_3730813031419050001.jpg,573
5666,Start Saving More On Fuel At IndianOil Outlets With This IndianOil Citi Platinum Card. Apply Now,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v7-NB-Cards-Nov15-GSP-IOC-Bike-Banner-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5666_3730813031419050001.jpg,573
5667,Complete Waiver Of 1% Fuel Surcharge At IndianOil Outlets With This Citibank Platinum Card.,https://contentdb.com/image_library/advertiser/brand/UAT_selfserve/Citibank_April18/v3-NB-Cards-Dec16-Demonitization-IOC-1200x627-Native.jpg!-#@1200x627,C:/Users/teo/Desktop/deeplab/dataset/images2\573_5667_5366197197692947871.jpg,573
5668,How These Killer Whales Are Catching Up To Human Intelligence,https://prezna.com/get/lJf-4762663620966517364.jpg!-#@740x493,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5668_5345376054517207364.jpg,574
5669,How Killer Whales Have Evolved Mentally,https://prezna.com/get/PDw-5304425073656360550.jpg!-#@740x441,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5669_7334435186661620122.jpg,574
5670,How Killer Whales Have Evolved Mentally,https://prezna.com/get/lJf-4762663620966517364.jpg!-#@740x493,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5670_5345376054517207364.jpg,574
5671,These Killer Whales Have Scientists Baffled,https://prezna.com/get/Axq-4825297295880748396.jpg!-#@640x360,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5671_-7140923835291989273.jpg,574
5672,How Killer Whales Have Evolved Mentally,https://prezna.com/get/Axq-4825297295880748396.jpg!-#@640x360,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5672_-7140923835291989273.jpg,574
5673,How These Killer Whales Are Catching Up To Human Intelligence,https://prezna.com/get/Axq-4825297295880748396.jpg!-#@640x360,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5673_-7140923835291989273.jpg,574
5674,These Killer Whales Have Scientists Baffled,https://prezna.com/get/PDw-5304425073656360550.jpg!-#@740x441,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5674_7334435186661620122.jpg,574
5675,How These Killer Whales Are Catching Up To Human Intelligence,https://prezna.com/get/PDw-5304425073656360550.jpg!-#@740x441,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5675_7334435186661620122.jpg,574
5676,How Killer Whales Have Evolved Mentally,https://prezna.com/get/qEG-5139169489428653075.jpg!-#@740x493,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5676_-3659283482646749219.jpg,574
5677,How These Killer Whales Are Catching Up To Human Intelligence,https://prezna.com/get/qEG-5139169489428653075.jpg!-#@740x493,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5677_-3659283482646749219.jpg,574
5678,These Killer Whales Have Scientists Baffled,https://prezna.com/get/qEG-5139169489428653075.jpg!-#@740x493,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5678_-3659283482646749219.jpg,574
5679,These Killer Whales Have Scientists Baffled,https://prezna.com/get/lJf-4762663620966517364.jpg!-#@740x493,C:/Users/teo/Desktop/deeplab/dataset/images2\574_5679_5345376054517207364.jpg,574
5680,The foods from this list are made industrially,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-nourriture-industrielle15_1525788976.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5680_2958861411654008267.jpg,575
5681,Processed food: the list of the foods we shouldn't eat,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/Nourriture-Indu4_1525788737.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5681_-2738055134397674736.jpg,575
5682,The foods from this list are made industrially,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-nourriture-industrielle4_1525788937.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5682_-1784644550643290055.jpg,575
5683,Processed food: the list of the foods we shouldn't eat,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-nourriture-industrielle15_1525788976.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5683_2958861411654008267.jpg,575
5684,Processed food: the list of the foods we shouldn't eat,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-nourriture-industrielle7_1525788946.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5684_-3764304654526575322.jpg,575
5685,The foods from this list are made industrially,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-nourriture-industrielle7_1525788946.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5685_-3764304654526575322.jpg,575
5686,The foods from this list are made industrially,https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/Nourriture-Indu2_1525788735.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\575_5686_-7060402758404850732.jpg,575
5687,Quit Snoring Naturally! Details Here,http://cdn.taboola.com/libtrc/static/thumbnails/b8a277d7411a7e996e84b4fb431ff26b.jpg!-#@1200x800,C:/Users/teo/Desktop/deeplab/dataset/images2\576_5687_-2043107796470810392.jpg,576
5688,Loud Snoring Can Be Stopped If You Will Use This Spray,http://cdn.taboola.com/libtrc/static/thumbnails/1f0fdf76fd15e82d94862f114f619248.jpg!-#@547x399,C:/Users/teo/Desktop/deeplab/dataset/images2\576_5688_-8114865351932964761.jpg,576
5689,Snore Loudly? This Spray Is What You Need,http://cdn.taboola.com/libtrc/static/thumbnails/47abbc20d42a218ae4c2f015953f506f.jpg!-#@700x467,C:/Users/teo/Desktop/deeplab/dataset/images2\576_5689_-5718123496955393968.jpg,576
5690,Natural Anti Snoring Solution Is Available In Philippines Now,http://cdn.taboola.com/libtrc/static/thumbnails/08062096768bc69ddf46a63be6d8a3c1.jpg!-#@550x367,C:/Users/teo/Desktop/deeplab/dataset/images2\576_5690_8022274679120084805.jpg,576
5691,Healthy Anti Snoring Solution  Now In Philippines,http://cdn.taboola.com/libtrc/static/thumbnails/7ce22c707c58f216c218583c94c88963.jpg!-#@1600x1060,C:/Users/teo/Desktop/deeplab/dataset/images2\576_5691_-9100344968712844696.jpg,576
5692,30 Hot Celebrities With Unattractive Spouses,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/max_a854f097eca883d18c2e58e451ae7b9b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\577_5692_-3952678317472753501.jpg,577
5693,30 Beautiful Celebrities With Ugly Significant Others,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/max_a854f097eca883d18c2e58e451ae7b9b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\577_5693_-3952678317472753501.jpg,577
5694,30 Hot Celebrities With Unattractive Spouses,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/adriana_0a012eb38baf57cbbe2c302578c450d1.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\577_5694_-7473267714501393820.jpg,577
5695,30 Beautiful Celebrities With Ugly Significant Others,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/nerdy_d73670b5dfe2196b19fdee0525e064c9.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\577_5695_4403077354679458924.jpg,577
5696,30 Celebrities And Their Ugly Spouse,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/adriana_0a012eb38baf57cbbe2c302578c450d1.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\577_5696_-7473267714501393820.jpg,577
5697,30 Beautiful Celebrities Who Married Ugly Spouses,https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/max_a854f097eca883d18c2e58e451ae7b9b.600x500.png!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\577_5697_-3952678317472753501.jpg,577
5698,9-Year-Old Stumbles Upon Rare Ancient Discovery Hidden in Plain Sight,http://cdn.taboola.com/libtrc/static/thumbnails/dc04d3483091cb822fdd65d6ce9f1f24.jpg!-#@554x466,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5698_-2298673063257127567.jpg,578
5699,9-Year-Old's Rare Ancient Discovery Leaves Experts in Disbelief,http://cdn.taboola.com/libtrc/static/thumbnails/dc04d3483091cb822fdd65d6ce9f1f24.jpg!-#@554x466,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5699_-2298673063257127567.jpg,578
5700,9-Year-Old Stumbles Upon Rare Ancient Discovery Hidden in Plain Sight,http://cdn.taboola.com/libtrc/static/thumbnails/77dcf7a1dd6d2ff9a2406f235330acc1.jpg!-#@482x406,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5700_-4873150550736021490.jpg,578
5701,After Little Boy's Rare Discovery  Family Sends Email to Expert,http://cdn.taboola.com/libtrc/static/thumbnails/dc04d3483091cb822fdd65d6ce9f1f24.jpg!-#@554x466,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5701_-2298673063257127567.jpg,578
5702,Little Boy Stumbles Upon Rare Discovery Hidden in Plain Sight,http://cdn.taboola.com/libtrc/static/thumbnails/dc04d3483091cb822fdd65d6ce9f1f24.jpg!-#@554x466,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5702_-2298673063257127567.jpg,578
5703,Family Sends Email to Expert After 9-Year-Old's Rare Ancient Discovery,http://cdn.taboola.com/libtrc/static/thumbnails/dc04d3483091cb822fdd65d6ce9f1f24.jpg!-#@554x466,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5703_-2298673063257127567.jpg,578
5704,Family Sends Email to Expert After 9-Year-Old's Rare Ancient Discovery,http://cdn.taboola.com/libtrc/static/thumbnails/77dcf7a1dd6d2ff9a2406f235330acc1.jpg!-#@482x406,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5704_-4873150550736021490.jpg,578
5705,9-Year-Old's Rare Ancient Discovery Leaves Experts in Disbelief,http://cdn.taboola.com/libtrc/static/thumbnails/77dcf7a1dd6d2ff9a2406f235330acc1.jpg!-#@482x406,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5705_-4873150550736021490.jpg,578
5706,Little Boy Stumbles Upon Rare Discovery Hidden in Plain Sight,http://cdn.taboola.com/libtrc/static/thumbnails/77dcf7a1dd6d2ff9a2406f235330acc1.jpg!-#@482x406,C:/Users/teo/Desktop/deeplab/dataset/images2\578_5706_-4873150550736021490.jpg,578
5707,This App Is Revolutionizing The Way We Treat Diabetes,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5707_6309391973932252036.jpg,579
5708,Learn What Helps This Football Coach Control His Diabetes,http://cdn.taboola.com/static/20/202c551c-3667-440f-95ff-6d30f9c89161.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5708_-4377687396568534252.jpg,579
5709,This Football Player Doesn't Let Diabetes Define Him,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5709_6309391973932252036.jpg,579
5710,This Football Player Doesn't Let Diabetes Stand In The Way Of His Dream,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5710_6309391973932252036.jpg,579
5711,Diabetes Doesn't Stand In The Way Of This Athlete's Touchdowns,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5711_2325624374447897328.jpg,579
5712,This Athlete Doesn't Let Diabetes Get In The Way Of His Success,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5712_-3997098240134419101.jpg,579
5713,The Story of a Football Player Unhindered By Diabetes,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5713_-3997098240134419101.jpg,579
5714,How This Football Coach Lives Life Fully with Diabetes,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5714_-3997098240134419101.jpg,579
5715,This Football Coach Shares His Story of Living With Diabetes,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5715_6309391973932252036.jpg,579
5716,Diabetes Never Stopped Him From Playing Football: Here's Why,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5716_2325624374447897328.jpg,579
5717,This Football Coach Doesn't Let Diabetes Stop Him On Or Off The Field,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5717_6309391973932252036.jpg,579
5718,Diabetes Never Stopped Him From Playing Football: Here's Why,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5718_-3997098240134419101.jpg,579
5719,This Football Player Doesn't Let Diabetes Stand In The Way Of His Dream,http://cdn.taboola.com/static/20/202c551c-3667-440f-95ff-6d30f9c89161.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5719_-4377687396568534252.jpg,579
5720,Diabetes Doesn't Stand In The Way Of This Athlete's Touchdowns,http://cdn.taboola.com/static/20/202c551c-3667-440f-95ff-6d30f9c89161.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5720_-4377687396568534252.jpg,579
5721,Meet the Athlete Who Is Living a Full Life Despite Diabetes,http://cdn.taboola.com/static/20/202c551c-3667-440f-95ff-6d30f9c89161.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5721_-4377687396568534252.jpg,579
5722,Diabetes Doesn't Stand In The Way Of This Athlete's Touchdowns,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg!-#@600x500,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5722_6309391973932252036.jpg,579
5723,The App That Makes Treating Diabetes Simple,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5723_-3997098240134419101.jpg,579
5724,This Football Coach Shares His Story of Living With Diabetes,http://cdn.taboola.com/static/20/202c551c-3667-440f-95ff-6d30f9c89161.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5724_-4377687396568534252.jpg,579
5725,How Does This Football Coach Control His Diabetes? Read More to Find Out,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5725_2356924032428374135.jpg,579
5726,This Athlete Doesn't Let Diabetes Get In The Way Of His Success,http://cdn.taboola.com/static/20/202c551c-3667-440f-95ff-6d30f9c89161.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5726_-4377687396568534252.jpg,579
5727,This Football Coach Shares His Story of Living With Diabetes,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5727_2356924032428374135.jpg,579
5728,Learn What Helps This Football Coach Control His Diabetes,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5728_-3997098240134419101.jpg,579
5729,Meet the Athlete Who Is Living a Full Life Despite Diabetes,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5729_2356924032428374135.jpg,579
5730,How This App Can Help You Manage Your Diabetes,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5730_-3997098240134419101.jpg,579
5731,How This Football Coach Lives Life Fully with Diabetes,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5731_2356924032428374135.jpg,579
5732,Read Real Stories of People Living a Full Life with Diabetes,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5732_2356924032428374135.jpg,579
5733,Diabetes Isn't the Same Every Day: Hear This Football Coach's Story,http://cdn.taboola.com/static/89/890783b3-e279-4b3c-9db6-150b88776b6c.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5733_-3997098240134419101.jpg,579
5734,Read How This Football Coach Overcomes His Diabetes,http://cdn.taboola.com/static/56/56ef01ed-9fd9-4766-9015-5752d5eb5a35.jpg,C:/Users/teo/Desktop/deeplab/dataset/images2\579_5734_2356924032428374135.jpg,579
5735,5 billones de soles? La mayor loteria del mundo llega a Per!,http://cdn.taboola.com/libtrc/static/thumbnails/695a01834051111089c8c584744aaa75.jpg!-#@1000x667,C:/Users/teo/Desktop/deeplab/dataset/images2\580_5735_-1911858789812988573.jpg,580
5736,5 billones de soles? La mayor loteria del mundo llega a Per!,http://cdn.taboola.com/libtrc/static/thumbnails/50a26bc77813c1e019aec2c0db3137d6.jpg!-#@1000x667,C:/Users/teo/Desktop/deeplab/dataset/images2\580_5736_7966634852149850239.jpg,580
5737,5 billones de soles? La mayor loteria del mundo llega a Per!,http://cdn.taboola.com/libtrc/static/thumbnails/1def65b422a1c683322db087466f9872.jpg!-#@1000x682,C:/Users/teo/Desktop/deeplab/dataset/images2\580_5737_271435335418980941.jpg,580
5738,Las loteras ms grandes del mundo llegaron a Per!,http://cdn.taboola.com/libtrc/static/thumbnails/50a26bc77813c1e019aec2c0db3137d6.jpg!-#@1000x667,C:/Users/teo/Desktop/deeplab/dataset/images2\580_5738_7966634852149850239.jpg,580
5739,Las loteras ms grandes del mundo llegaron a Per!,http://cdn.taboola.com/libtrc/static/thumbnails/695a01834051111089c8c584744aaa75.jpg!-#@1000x667,C:/Users/teo/Desktop/deeplab/dataset/images2\580_5739_-1911858789812988573.jpg,580
5740,Las loteras ms grandes del mundo llegaron a Per!,http://cdn.taboola.com/libtrc/static/thumbnails/1def65b422a1c683322db087466f9872.jpg!-#@1000x682,C:/Users/teo/Desktop/deeplab/dataset/images2\580_5740_271435335418980941.jpg,580
5741,Are you eligible for these credit card offers? Find out now,http://cdn.taboola.com/libtrc/static/thumbnails/17d343f3843359b85083591833e3802e.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5741_-3117515429570817250.jpg,581
5742,Want to check your eligibility for credit cards? Find cards & apply to get free vouchers,http://cdn.taboola.com/libtrc/static/thumbnails/0a7bfec8f96933d31938f23cb58b8ec1.png!-#@1201x801,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5742_4332048248881113024.jpg,581
5743,Cashback  air miles or rewards? Compare credit cards & apply to get free vouchers,http://cdn.taboola.com/libtrc/static/thumbnails/fe556750ec2ab100716bcbb740f660fc.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5743_-8678203922574352779.jpg,581
5744,Are you eligible for these credit card offers? Find out now,http://cdn.taboola.com/libtrc/static/thumbnails/073c3b27331ce063489a28c0c5a77b78.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5744_6355775343727948475.jpg,581
5745,Want to check your eligibility for credit cards? Find cards & apply to get free vouchers,http://cdn.taboola.com/libtrc/static/thumbnails/073c3b27331ce063489a28c0c5a77b78.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5745_6355775343727948475.jpg,581
5746,Are you eligible for these credit card offers? Find out now,http://cdn.taboola.com/libtrc/static/thumbnails/0a7bfec8f96933d31938f23cb58b8ec1.png!-#@1201x801,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5746_4332048248881113024.jpg,581
5747,Are you eligible for these credit card offers? Find out now,http://cdn.taboola.com/libtrc/static/thumbnails/fe556750ec2ab100716bcbb740f660fc.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5747_-8678203922574352779.jpg,581
5748,Love dining out? These credit cards will be perfect for you,http://cdn.taboola.com/libtrc/static/thumbnails/17def2b15a976b902e00faafd82aeb56.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5748_-7199435392223641660.jpg,581
5749,Want to check your eligibility for credit cards? Find cards & apply to get free vouchers,http://cdn.taboola.com/libtrc/static/thumbnails/fe556750ec2ab100716bcbb740f660fc.png!-#@601x501,C:/Users/teo/Desktop/deeplab/dataset/images2\581_5749_-8678203922574352779.jpg,581
5750,La reaccin de Alfred tras la polmica recogida de firmas para que no cante en Eurovisin,https://www.hola.com/imagenes/destacadas/163-1525337977-eurovision-alfred1-c.jpg!-#@675x405,C:/Users/teo/Desktop/deeplab/dataset/images2\582_5750_1032975359137106522.jpg,582
5751,La ltima escapada extica de Cristina Pedroche y David Muoz,https://www.hola.com/imagenes/destacadas/163-1525336403-cristina-pedroche-getty1-c.jpg!-#@675x405,C:/Users/teo/Desktop/deeplab/dataset/images2\582_5751_-3263963207279113277.jpg,582
5752,Kiko Rivera cancela su gira de conciertos por problemas de salud?,https://www.hola.com/imagenes/destacadas/163-1525342831-kiko-captura1-c.jpg!-#@675x405,C:/Users/teo/Desktop/deeplab/dataset/images2\582_5752_2147688761916580227.jpg,582
5753,Amaia Salamanca y Rosauro Varo se van de boda... para cundo la suya?,https://www.hola.com/imagenes/destacadas/163-1525334480-amaiarosauso19-c.jpg!-#@675x405,C:/Users/teo/Desktop/deeplab/dataset/images2\582_5753_-1977413566394845100.jpg,582
5754,Marta Gonzlez y Antonio Velzquez  dos enamorados a toda velocidad,https://www.hola.com/imagenes/destacadas/163-1525333999-marta-gonzalez-gtres2-c.jpg!-#@675x405,C:/Users/teo/Desktop/deeplab/dataset/images2\582_5754_-2015481931392179388.jpg,582
5755,The US Government is Compensating Americans with a Disability (ages 50-64),http://cdn.taboola.com/libtrc/static/thumbnails/0d2a9ce30bca5049d964f460d5930f90.jpg!-#@1200x1000,C:/Users/teo/Desktop/deeplab/dataset/images2\583_5755_-4641700663605364786.jpg,583
